Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Total_Revenue,Return_ID,Original_Tx_ID,Return_Date,Refund_Amount,Status,is_returned,Net_Revenue
100359,2023-11-28,C0029,Electronics,TV Pro,1552.56,1,Paid,1552.56,,,,0.0,,False,1552.56
100429,,C0001,Accessories,Laptop Sleeve,26.0,1,Paid,26.0,,,,0.0,,False,26.0
100277,2023-11-25,C0008,Electronics,NoiseCancel Headphones,172.79,1,Paid,172.79,,,,0.0,,False,172.79
100267,2023-11-25,C0182,Smart Home,NordLock Pro,220.58,1,Paid,220.58,,,,0.0,,False,220.58
100860,2023-12-09,C0009,Accessories,USB-C Cable,7.49,1,Paid,7.49,,,,0.0,,False,7.49
100943,,C0115,Accessories,Charger,15.61,1,Paid,15.61,,,,0.0,,False,15.61
100230,,C0003,Smart Home,NordPlug,30.79,1,Paid,30.79,,,,0.0,,False,30.79
101038,,C0002,Electronics,Laptop X,1674.1,1,Paid,1674.1,,,,0.0,,False,1674.1
100719,2023-12-06,C0007,Electronics,NoiseCancel Headphones,224.64,1,Paid,224.64,,,,0.0,,False,224.64
101009,2023-12-12,C0001,Electronics ,NoiseCancel Headphones,255.44,1,Pending,255.44,,,,0.0,,False,255.44
100446,2023-11-30,C0026, Smart Home ,NordLock Pro,219.4,1,Paid,219.4,,,,0.0,,False,219.4
100761,2023-12-07,C0120,Accessories,Charger,49.62,3,Paid,148.85999999999999,,,,0.0,,False,148.85999999999999
100374,2023-11-28,C0001,Electronics,Tablet A,798.57,1,Paid,798.57,R000033,Ref: 100374,2023-12-04,798.57,Processed,True,0.0
100826,,C0001,Smart Home,NordLock Pro,188.48,1,Paid,188.48,,,,0.0,,False,188.48
100695,,C0260,Electronics,Laptop X,1595.69,1,Paid,1595.69,,,,0.0,,False,1595.69
100870,2023-12-09,C0005,Smart Home,NordLock Pro,180.98,1,Paid,180.98,,,,0.0,,False,180.98
100117,,C0001, Electronics ,Laptop X,1769.87,1,Pending,1769.87,,,,0.0,,False,1769.87
100223,2023-11-24,C0114, Accessories,Laptop Sleeve,15.24,1,Paid,15.24,,,,0.0,,False,15.24
100459,2023-11-30,C0004, Accessories,Phone Case,13.42,1,Paid,13.42,,,,0.0,,False,13.42
100618,2023-12-04,C0218,Accessories,Wireless Mouse,24.87,2,Paid,49.74,,,,0.0,,False,49.74
101193,2023-12-12,C0187,Electronics,Tablet A,661.51,1,Paid,661.51,R000034,Order 101193,2023-12-27,11.14,Rejected,True,650.37
100201,2023-11-23,C0030,Accessories,Phone Case,36.25,1,Paid,36.25,,,,0.0,,False,36.25
100550,2023-12-02,C0016,Accessories,Wireless Mouse,40.97,1,Paid,40.97,,,,0.0,,False,40.97
100654,2023-12-05,C0019,Electronics,Tablet A,466.0,1,Paid,466.0,,,,0.0,,False,466.0
100343,,C0060,Accessories,USB-C Cable,20.0,4,Paid,80.0,,,,0.0,,False,80.0
101083,,C0024,Accessories,USB-C Cable,7.31,2,Paid,14.62,,,,0.0,,False,14.62
100632,2023-12-04,C0021,Electronics,Tablet A,331.45,1,Paid,331.45,,,,0.0,,False,331.45
100006,2023-11-15,C0065,Electronics,Tablet A,728.62,1,Paid,728.62,,,,0.0,,False,728.62
100109,,C0001, Electronics ,NoiseCancel Headphones,174.17,1,Paid,174.17,,,,0.0,,False,174.17
100502,,C0038, Accessories ,Accessory Bundle,55.24,3,Paid,165.72,,,,0.0,,False,165.72
100392,2023-11-28,C0026,Accessories,Charger,28.59,1,Paid,28.59,,,,0.0,,False,28.59
100942,2023-12-11,C0018,Smart Home,NordLock Pro,228.75,1,Paid,228.75,R000035,Order 100942,2023-12-21,228.75,Processed,True,0.0
100518,2023-12-02,C0003, Smart Home ,NordTherm,114.81,1,Paid,114.81,,,,0.0,,False,114.81
100480,2023-11-30,C0001,Electronics ,Laptop X,1688.15,1,Paid,1688.15,,,,0.0,,False,1688.15
100800,,C0130, Electronics ,NoiseCancel Headphones,218.36,1,Paid,218.36,,,,0.0,,False,218.36
100035,2023-11-16,C0103,Electronics,Laptop X,1462.0,1,Paid,1462.0,,,,0.0,,False,1462.0
100920,2023-12-10,C0013, Electronics ,Smartphone Z,1052.91,2,Paid,2105.82,,,,0.0,,False,2105.82
100009,,C0001,Electronics,NoiseCancel Headphones,250.52,1,Paid,250.52,,,,0.0,,False,250.52
100790,2023-12-07,C0041,Accessories,Laptop Sleeve,25.0,1,Paid,25.0,,,,0.0,,False,25.0
100527,2023-12-02,C0028,Smart Home,NordLock Pro,219.22,1,Failed,219.22,,,,0.0,,False,219.22
100232,,C0252, Smart Home ,NordLock Pro,249.0,1,Paid,249.0,,,,0.0,,False,249.0
100320,,C0001,Accessories,Laptop Sleeve,41.3,2,Failed,82.6,,,,0.0,,False,82.6
100441,2023-11-30,C0303,Accessories,Wireless Mouse,23.0,1,Paid,23.0,,,,0.0,,False,23.0
100526,,C0010,Smart Home,NordLock Pro,196.94,1,Paid,196.94,,,,0.0,,False,196.94
100625,2023-12-04,C0001,Accessories,Accessory Bundle,75.73,1,Paid,75.73,,,,0.0,,False,75.73
100611,2023-12-04,C0024,Accessories,Phone Case,10.55,3,Paid,31.650000000000002,,,,0.0,,False,31.650000000000002
100073,2023-11-18,C0001, Smart Home ,NordLock Pro,230.39,1,Paid,230.39,,,,0.0,,False,230.39
100349,,C0044,Electronics,NoiseCancel Headphones,157.01,2,Paid,314.02,,,,0.0,,False,314.02
100973,2023-12-11,C0001,Smart Home,NordLock Pro,186.97,1,Paid,186.97,,,,0.0,,False,186.97
100095,,C0028,Accessories,Phone Case,27.74,1,Paid,27.74,,,,0.0,,False,27.74
100544,2023-12-02,C0001,Accessories,USB-C Cable,15.85,4,Paid,63.4,,,,0.0,,False,63.4
101169,2023-11-30,C0001,Accessories,Wireless Mouse,49.02,1,Paid,49.02,,,,0.0,,False,49.02
100210,,C0002,Electronics,Tablet A,367.82,1,Paid,367.82,,,,0.0,,False,367.82
100176,2023-11-22,C0007,Electronics,NoiseCancel Headphones,163.31,1,Failed,163.31,,,,0.0,,False,163.31
100481,2023-11-30,C0003, Accessories,Laptop Sleeve,22.0,1,Paid,22.0,,,,0.0,,False,22.0
100282,,C0035,Electronics,NoiseCancel Headphones,176.84,1,Paid,176.84,,,,0.0,,False,176.84
100107,2023-11-19,C0001,Accessories,Accessory Bundle,62.22,1,Paid,62.22,,,,0.0,,False,62.22
101005,2023-12-12,C0003,Accessories,Wireless Mouse,53.67,1,Paid,53.67,,,,0.0,,False,53.67
100834,2023-12-08,C0001,Accessories,Charger,39.15,2,Paid,78.3,,,,0.0,,False,78.3
100252,2023-11-24,C0312,Accessories,Charger,26.0,1,Paid,26.0,,,,0.0,,False,26.0
101166,2023-11-17,C0003,Electronics,Tablet A,336.05,2,Paid,672.1,,,,0.0,,False,672.1
100390,2023-11-28,C0002,Accessories,Charger,30.55,2,Paid,61.1,,,,0.0,,False,61.1
100929,2023-12-10,C0083,Accessories,Phone Case,22.44,1,Paid,22.44,,,,0.0,,False,22.44
100939,2023-12-11,C0001, Accessories ,USB-C Cable,11.22,1,Paid,11.22,,,,0.0,,False,11.22
100328,2023-11-27,C0001, Accessories,Phone Case,10.0,3,Paid,30.0,,,,0.0,,False,30.0
100969,2023-12-11,C0006,Accessories,Screen Protector,13.28,1,Paid,13.28,,,,0.0,,False,13.28
100013,,C0261,Accessories,Laptop Sleeve,33.9,2,Paid,67.8,,,,0.0,,False,67.8
101026,2023-12-12,C0001,Electronics,Smartphone Z,829.05,1,Paid,829.05,,,,0.0,,False,829.05
100669,,C0002,Smart Home,NordPlug,31.3,2,Paid,62.6,,,,0.0,,False,62.6
101074,,C0048,Smart Home,NordLock Pro,235.67,1,Paid,235.67,,,,0.0,,False,235.67
100937,,C0076,Electronics ,Smartphone Z,889.83,1,Paid,889.83,,,,0.0,,False,889.83
101076,2023-12-13,C0005,Smart Home,NordLock Pro,187.08,1,Paid,187.08,,,,0.0,,False,187.08
100934,2023-12-11,C0002,Accessories,Charger,38.56,1,Paid,38.56,,,,0.0,,False,38.56
100989,,C0040,Smart Home,NordLock Pro,185.28,2,Paid,370.56,,,,0.0,,False,370.56
100214,,C0002,Smart Home,NordLock Pro,212.69,1,Paid,212.69,,,,0.0,,False,212.69
100217,2023-11-23,C0001,Electronics,Smartphone Z,706.71,2,Paid,1413.42,,,,0.0,,False,1413.42
100917,2023-12-10,C0007, Electronics ,TV Pro,1563.41,1,Paid,1563.41,,,,0.0,,False,1563.41
100614,2023-12-04,C0002, Accessories,Wireless Mouse,28.43,1,Paid,28.43,,,,0.0,,False,28.43
100823,2023-12-08,C0001,Smart Home,NordLock Pro,229.47,1,Paid,229.47,,,,0.0,,False,229.47
100423,,C0021,Accessories,Screen Protector,14.89,2,Paid,29.78,,,,0.0,,False,29.78
100999,2023-12-12,C0052,Smart Home,NordLock Pro,207.41,1,Paid,207.41,,,,0.0,,False,207.41
100568,2023-12-03,C0083, Smart Home ,NordCam Mini,63.87,1,Paid,63.87,,,,0.0,,False,63.87
100422,,C0001,Electronics,Laptop X,1419.85,1,Paid,1419.85,,,,0.0,,False,1419.85
100069,2023-11-17,C0006,Accessories,Phone Case,34.42,2,Paid,68.84,,,,0.0,,False,68.84
100554,2023-12-02,C0003,Accessories,Accessory Bundle,84.79,4,Paid,339.16,,,,0.0,,False,339.16
100086,,C0001,Electronics,TV Pro,1344.25,1,Paid,1344.25,,,,0.0,,False,1344.25
100247,2023-11-24,C0005,Smart Home,NordLock Pro,229.97,1,Paid,229.97,,,,0.0,,False,229.97
100467,,C0001,Electronics ,Tablet A,359.78,1,Paid,359.78,,,,0.0,,False,359.78
100430,,C0099,Electronics,Smartphone Z,1003.81,2,Paid,2007.62,,,,0.0,,False,2007.62
100418,2023-11-29,C0002,Electronics,Smartphone Z,741.1,1,Paid,741.1,,,,0.0,,False,741.1
100413,2023-11-29,C0094,Electronics,NoiseCancel Headphones,245.0,1,Paid,245.0,,,,0.0,,False,245.0
100647,2023-12-05,C0071,Electronics,Smartphone Z,796.55,1,Paid,796.55,,,,0.0,,False,796.55
100197,,C0001,Electronics,Tablet A,308.88,1,Paid,308.88,,,,0.0,,False,308.88
100226,2023-11-24,C0002, Electronics ,TV Pro,1686.65,1,Paid,1686.65,,,,0.0,,False,1686.65
100729,,C0003,Accessories,Charger,21.85,2,Paid,43.7,,,,0.0,,False,43.7
100285,2023-11-25,C0020,Electronics ,TV Pro,1544.21,1,Paid,1544.21,,,,0.0,,False,1544.21
100660,2023-12-05,C0014,Smart Home,NordCam Mini,89.26,2,Paid,178.52,,,,0.0,,False,178.52
100879,,C0030, Smart Home ,NordLock Pro,202.78,1,Paid,202.78,,,,0.0,,False,202.78
100112,2023-11-19,C0042,Smart Home,NordLock Pro,194.0,1,Paid,194.0,,,,0.0,,False,194.0
100545,2023-12-02,C0032,Electronics,Laptop X,1364.71,1,Paid,1364.71,,,,0.0,,False,1364.71
101123,2023-12-14,C0002,Electronics,TV Pro,1327.0,1,Pending,1327.0,,,,0.0,,False,1327.0
100993,2023-12-12,C0003, Electronics ,Tablet A,654.25,1,Paid,654.25,,,,0.0,,False,654.25
100685,,C0034,Electronics,TV Pro,1683.74,1,Paid,1683.74,,,,0.0,,False,1683.74
100818,2023-12-08,C0033,Electronics,Smartphone Z,900.82,1,Paid,900.82,,,,0.0,,False,900.82
100381,2023-11-28,C0073, Electronics ,Tablet A,565.48,1,Paid,565.48,,,,0.0,,False,565.48
100500,2023-12-01,C0002,Smart Home,NordLock Pro,214.0,1,Paid,214.0,,,,0.0,,False,214.0
101042,,C0001,Smart Home,NordLock Pro,245.35,1,Paid,245.35,,,,0.0,,False,245.35
100926,2023-12-10,C0229,Smart Home,NordTherm,126.44,1,Paid,126.44,,,,0.0,,False,126.44
100780,2023-12-07,C0003, Accessories,Laptop Sleeve,36.14,2,Paid,72.28,,,,0.0,,False,72.28
100291,2023-11-25,C0003,Electronics,Smartphone Z,1056.7,1,Paid,1056.7,,,,0.0,,False,1056.7
100389,2023-11-28,C0001,Smart Home,NordLock Pro,210.88,1,Paid,210.88,,,,0.0,,False,210.88
100360,2023-11-28,C0001,Electronics,TV Pro,1020.44,1,Paid,1020.44,,,,0.0,,False,1020.44
100407,2023-11-29,C0001,Electronics,Laptop X,1506.44,1,Paid,1506.44,,,,0.0,,False,1506.44
100365,2023-11-28,C0023,Electronics,TV Pro,1015.17,1,Paid,1015.17,R000036,Ref: 100365,2023-12-06,1015.17,Processed,True,0.0
100525,,C0001, Electronics ,Smartphone Z,899.0,1,Paid,899.0,,,,0.0,,False,899.0
100575,2023-12-03,C0203, Electronics ,TV Pro,1308.91,1,Paid,1308.91,,,,0.0,,False,1308.91
100683,2023-12-05,C0187,Accessories,Accessory Bundle,87.5,1,Pending,87.5,,,,0.0,,False,87.5
101033,2023-12-12,C0002,Smart Home,NordLock Pro,208.0,2,Paid,416.0,R000037,TX-101033,2023-12-21,416.0,Processed,True,0.0
100694,2023-12-06,C0002, Electronics ,Tablet A,362.0,1,Paid,362.0,,,,0.0,,False,362.0
100705,,C0083,Smart Home,NordLock Pro,203.62,1,Paid,203.62,,,,0.0,,False,203.62
100702,2023-12-06,C0149,Electronics,NoiseCancel Headphones,203.0,1,Paid,203.0,,,,0.0,,False,203.0
100113,2023-11-19,C0003, Accessories ,Laptop Sleeve,36.03,2,Paid,72.06,,,,0.0,,False,72.06
100103,,C0005, Electronics ,Tablet A,647.19,1,Paid,647.19,,,,0.0,,False,647.19
100415,2023-11-29,C0015,Electronics,NoiseCancel Headphones,327.37,1,Pending,327.37,,,,0.0,,False,327.37
100590,2023-12-03,C0003,Electronics,Laptop X,1488.81,1,Paid,1488.81,,,,0.0,,False,1488.81
100191,2023-11-23,C0062,Electronics,Tablet A,382.77,1,Paid,382.77,,,,0.0,,False,382.77
101137,2023-12-14,C0014, Electronics ,Laptop X,1653.81,1,Paid,1653.81,,,,0.0,,False,1653.81
100957,2023-12-11,C0007, Accessories ,Accessory Bundle,44.45,1,Paid,44.45,,,,0.0,,False,44.45
100741,2023-12-07,C0015, Electronics ,NoiseCancel Headphones,163.13,1,Paid,163.13,,,,0.0,,False,163.13
100053,2023-11-17,C0003,Electronics,NoiseCancel Headphones,266.47,1,Paid,266.47,,,,0.0,,False,266.47
100029,,C0011,Accessories,Screen Protector,8.6,1,Paid,8.6,,,,0.0,,False,8.6
100066,2023-11-17,C0048,Electronics,Laptop X,1460.0,1,Paid,1460.0,,,,0.0,,False,1460.0
100875,2023-12-09,C0016,Electronics,Tablet A,496.6,1,Paid,496.6,,,,0.0,,False,496.6
100246,2023-11-24,C0017,Accessories,Phone Case,34.84,1,Paid,34.84,,,,0.0,,False,34.84
100803,2023-12-08,C0241,Electronics,Tablet A,474.94,1,Paid,474.94,,,,0.0,,False,474.94
101078,,C0006, Accessories ,Charger,25.23,1,Paid,25.23,,,,0.0,,False,25.23
101127,,C0001, Accessories ,Phone Case,24.22,3,Paid,72.66,,,,0.0,,False,72.66
100844,2023-12-08,C0067,Electronics,TV Pro,1183.75,1,Paid,1183.75,,,,0.0,,False,1183.75
100595,2023-12-03,C0023,Electronics ,NoiseCancel Headphones,265.61,1,Paid,265.61,,,,0.0,,False,265.61
100309,2023-11-26,C0002, Accessories,Wireless Mouse,54.66,4,Paid,218.64,,,,0.0,,False,218.64
100903,2023-12-10,C0001,Smart Home,NordLock Pro,228.51,1,Paid,228.51,,,,0.0,,False,228.51
100387,,C0001,Accessories,Phone Case,39.44,2,Paid,78.88,,,,0.0,,False,78.88
100872,,C0003,Electronics,Tablet A,696.0,1,Paid,696.0,,,,0.0,,False,696.0
100355,2023-11-28,C0001,Electronics ,Smartphone Z,917.35,2,Paid,1834.7,,,,0.0,,False,1834.7
101023,2023-12-12,C0001, Accessories,Charger,18.52,1,Paid,18.52,,,,0.0,,False,18.52
100160,2023-11-21,C0001,Accessories,Screen Protector,13.38,1,Paid,13.38,,,,0.0,,False,13.38
100187,2023-11-22,C0245,Accessories,USB-C Cable,7.37,3,Paid,22.11,,,,0.0,,False,22.11
100245,2023-11-24,C0041,Electronics,Laptop X,1469.0,1,Paid,1469.0,,,,0.0,,False,1469.0
100076,2023-11-18,C0007,Electronics,Laptop X,1388.82,1,Paid,1388.82,,,,0.0,,False,1388.82
100158,,C0228,Smart Home,NordCam Mini,93.0,1,Paid,93.0,,,,0.0,,False,93.0
100127,,C0064,Accessories,Charger,21.16,1,Paid,21.16,,,,0.0,,False,21.16
100745,,C0004, Accessories ,Screen Protector,10.85,2,Paid,21.7,,,,0.0,,False,21.7
100724,,C0002,Electronics,NoiseCancel Headphones,172.37,1,Paid,172.37,,,,0.0,,False,172.37
100323,2023-11-27,C0006,Accessories,Charger,34.9,1,Paid,34.9,,,,0.0,,False,34.9
100874,2023-12-09,C0001,Electronics,Laptop X,1451.05,1,Paid,1451.05,,,,0.0,,False,1451.05
101054,2023-12-13,C0114,Electronics,Laptop X,1363.58,1,Paid,1363.58,,,,0.0,,False,1363.58
100805,,C0060, Electronics ,TV Pro,1323.1,1,Paid,1323.1,,,,0.0,,False,1323.1
100213,2023-11-23,C0135, Electronics ,Tablet A,522.41,1,Paid,522.41,,,,0.0,,False,522.41
100778,,C0001,Accessories,Laptop Sleeve,27.03,2,Paid,54.06,,,,0.0,,False,54.06
100104,2023-11-19,C0004,Electronics ,Laptop X,1568.65,1,Paid,1568.65,,,,0.0,,False,1568.65
100754,2023-12-07,C0006,Accessories,Charger,30.68,2,Paid,61.36,,,,0.0,,False,61.36
101110,2023-12-14,C0001, Electronics ,Tablet A,386.48,1,Paid,386.48,,,,0.0,,False,386.48
100960,2023-12-11,C0001,Electronics ,TV Pro,969.19,1,Paid,969.19,,,,0.0,,False,969.19
100846,2023-12-09,C0054,Accessories,Laptop Sleeve,41.46,3,Paid,124.38,,,,0.0,,False,124.38
101194,,C0042,Electronics,TV Pro,1610.06,1,Paid,1610.06,,,,0.0,,False,1610.06
100521,,C0002,Smart Home,NordPlug,16.97,1,Paid,16.97,,,,0.0,,False,16.97
101136,2023-12-14,C0007,Electronics,Smartphone Z,1070.71,2,Paid,2141.42,,,,0.0,,False,2141.42
100771,,C0030,Accessories,Laptop Sleeve,20.44,2,Paid,40.88,,,,0.0,,False,40.88
100229,2023-11-24,C0002,Accessories,Phone Case,10.91,2,Paid,21.82,,,,0.0,,False,21.82
100750,2023-12-07,C0003,Smart Home,NordLock Pro,190.45,2,Paid,380.9,R000038,Ref: 100750,2023-12-12,380.9,Processed,True,0.0
100876,2023-12-09,C0007, Accessories ,USB-C Cable,16.85,3,Paid,50.550000000000004,,,,0.0,,False,50.550000000000004
100183,,C0094,Smart Home,NordLock Pro,221.01,1,Paid,221.01,,,,0.0,,False,221.01
100975,,C0001, Smart Home ,NordLock Pro,187.04,1,Failed,187.04,,,,0.0,,False,187.04
101016,2023-12-12,C0001,Electronics,TV Pro,1462.11,1,Paid,1462.11,,,,0.0,,False,1462.11
100198,2023-11-23,C0156,Electronics,NoiseCancel Headphones,296.85,1,Paid,296.85,,,,0.0,,False,296.85
100794,,C0038,Electronics,Tablet A,588.66,1,Paid,588.66,,,,0.0,,False,588.66
100670,2023-12-05,C0024,Electronics,NoiseCancel Headphones,250.75,1,Paid,250.75,,,,0.0,,False,250.75
100463,2023-11-30,C0013, Accessories ,USB-C Cable,8.39,1,Paid,8.39,,,,0.0,,False,8.39
100452,,C0072,Electronics,Smartphone Z,983.68,1,Paid,983.68,,,,0.0,,False,983.68
100090,,C0003,Electronics ,Smartphone Z,717.75,1,Paid,717.75,,,,0.0,,False,717.75
101139,,C0044,Electronics,NoiseCancel Headphones,157.01,2,Paid,314.02,,,,0.0,,False,314.02
101096,,C0086,Smart Home,NordCam Mini,85.43,1,Paid,85.43,,,,0.0,,False,85.43
100487,2023-12-01,C0240, Accessories ,Accessory Bundle,27.89,1,Paid,27.89,R000039,TX-100487,2023-12-05,27.89,Processed,True,0.0
100051,2023-11-17,C0006,Electronics,Tablet A,740.0,1,Paid,740.0,,,,0.0,,False,740.0
100700,2023-12-06,C0001,Electronics,Tablet A,549.96,1,Failed,549.96,,,,0.0,,False,549.96
100854,2023-12-09,C0084, Accessories,Wireless Mouse,26.0,1,Paid,26.0,,,,0.0,,False,26.0
100416,2023-11-29,C0125, Accessories,Laptop Sleeve,39.4,3,Paid,118.19999999999999,,,,0.0,,False,118.19999999999999
100677,,C0207,Electronics,Smartphone Z,735.52,1,Paid,735.52,,,,0.0,,False,735.52
100367,,C0016,Electronics,Tablet A,740.02,1,Paid,740.02,,,,0.0,,False,740.02
100535,,C0001, Smart Home ,NordLock Pro,220.39,1,Paid,220.39,,,,0.0,,False,220.39
100831,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,,,,0.0,,False,1620.72
100235,2023-11-24,C0002,Electronics,Tablet A,386.12,1,Paid,386.12,,,,0.0,,False,386.12
100490,,C0001, Accessories ,Laptop Sleeve,34.29,1,Paid,34.29,,,,0.0,,False,34.29
100681,2023-12-05,C0002,Electronics,Laptop X,1495.01,1,Paid,1495.01,,,,0.0,,False,1495.01
101007,2023-12-12,C0008,Electronics,Tablet A,332.54,1,Paid,332.54,,,,0.0,,False,332.54
100868,2023-12-09,C0002,Smart Home,NordLock Pro,187.0,2,Paid,374.0,R000040, TX - 100868 ,2023-12-15,374.0,Processed,True,0.0
100582,2023-12-03,C0257,Electronics,Laptop X,1783.31,1,Failed,1783.31,,,,0.0,,False,1783.31
100402,2023-11-29,C0022,Electronics,Laptop X,1456.95,2,Paid,2913.9,,,,0.0,,False,2913.9
100699,,C0057, Accessories,Screen Protector,6.05,1,Paid,6.05,,,,0.0,,False,6.05
100738,,C0138, Accessories,Charger,34.63,1,Paid,34.63,,,,0.0,,False,34.63
100439,2023-11-30,C0001,Smart Home,NordLock Pro,216.05,1,Paid,216.05,,,,0.0,,False,216.05
100528,,C0239, Accessories ,Wireless Mouse,33.63,2,Paid,67.26,,,,0.0,,False,67.26
100995,,C0041, Accessories,Accessory Bundle,96.03,3,Paid,288.09000000000003,,,,0.0,,False,288.09000000000003
100369,,C0006,Electronics,Laptop X,1403.95,1,Paid,1403.95,,,,0.0,,False,1403.95
100877,2023-12-09,C0002,Smart Home,NordLock Pro,218.56,1,Paid,218.56,,,,0.0,,False,218.56
100718,2023-12-06,C0109, Smart Home ,NordLock Pro,195.57,1,Failed,195.57,,,,0.0,,False,195.57
100864,2023-12-09,C0001,Accessories,Laptop Sleeve,23.0,1,Paid,23.0,,,,0.0,,False,23.0
100152,,C0056,Accessories,Laptop Sleeve,19.03,1,Paid,19.03,,,,0.0,,False,19.03
101171,,C0009,Smart Home,NordTherm,106.57,1,Failed,106.57,,,,0.0,,False,106.57
100133,,C0001, Accessories ,USB-C Cable,18.72,3,Paid,56.16,,,,0.0,,False,56.16
100739,2023-12-07,C0061, Electronics ,Smartphone Z,1073.23,1,Paid,1073.23,,,,0.0,,False,1073.23
100030,2023-11-16,C0027,Accessories,USB-C Cable,7.17,2,Paid,14.34,,,,0.0,,False,14.34
100640,2023-12-04,C0257, Smart Home ,NordLock Pro,224.35,1,Paid,224.35,,,,0.0,,False,224.35
100941,,C0004,Accessories,USB-C Cable,16.0,1,Paid,16.0,,,,0.0,,False,16.0
100239,2023-11-24,C0126,Accessories,USB-C Cable,9.1,1,Paid,9.1,,,,0.0,,False,9.1
100674,2023-12-05,C0002,Electronics,Laptop X,1614.66,1,Paid,1614.66,,,,0.0,,False,1614.66
101170,2023-11-17,C0157,Electronics ,Tablet A,479.0,1,Paid,479.0,,,,0.0,,False,479.0
100774,2023-12-07,C0058, Smart Home ,NordLock Pro,248.12,1,Paid,248.12,,,,0.0,,False,248.12
101010,2023-12-12,C0016, Accessories,Laptop Sleeve,15.7,3,Paid,47.099999999999994,,,,0.0,,False,47.099999999999994
100324,2023-11-27,C0002,Accessories,Screen Protector,12.57,4,Paid,50.28,,,,0.0,,False,50.28
100629,,C0002,Smart Home,NordTherm,117.11,1,Paid,117.11,,,,0.0,,False,117.11
101144,2023-12-03,C0012, Accessories ,Wireless Mouse,51.21,1,Pending,51.21,,,,0.0,,False,51.21
100855,2023-12-09,C0005,Electronics,NoiseCancel Headphones,190.71,1,Paid,190.71,,,,0.0,,False,190.71
100770,,C0001,Accessories,Phone Case,27.76,1,Paid,27.76,,,,0.0,,False,27.76
100746,2023-12-07,C0198,Smart Home,NordLock Pro,235.6,1,Paid,235.6,,,,0.0,,False,235.6
101165,2023-12-11,C0002,Accessories,Charger,38.56,1,Paid,38.56,R000041,Ref: 101165,2023-12-20,10.75,Rejected,True,27.810000000000002
101138,2023-11-28,C0237,Smart Home,NordLock Pro,208.61,2,Paid,417.22,,,,0.0,,False,417.22
100380,,C0031,Electronics,TV Pro,1095.55,1,Paid,1095.55,,,,0.0,,False,1095.55
100559,,C0001, Accessories,Wireless Mouse,35.34,3,Paid,106.02000000000001,,,,0.0,,False,106.02000000000001
100516,2023-12-02,C0003,Accessories,Screen Protector,12.0,2,Paid,24.0,,,,0.0,,False,24.0
100881,2023-12-09,C0267,Smart Home,NordLock Pro,228.02,1,Paid,228.02,,,,0.0,,False,228.02
100952,,C0001, Accessories,USB-C Cable,13.8,2,Paid,27.6,,,,0.0,,False,27.6
101008,,C0004,Smart Home,NordLock Pro,242.09,1,Paid,242.09,,,,0.0,,False,242.09
100748,2023-12-07,C0002,Accessories,Accessory Bundle,84.53,1,Paid,84.53,,,,0.0,,False,84.53
100031,,C0001, Accessories,Charger,44.8,1,Failed,44.8,,,,0.0,,False,44.8
100667,2023-12-05,C0001,Accessories,Laptop Sleeve,26.6,1,Paid,26.6,,,,0.0,,False,26.6
101186,2023-12-12,C0001, Accessories ,USB-C Cable,13.0,3,Paid,39.0,,,,0.0,,False,39.0
100351,2023-11-27,C0002,Electronics,Laptop X,1494.48,1,Paid,1494.48,,,,0.0,,False,1494.48
101172,,C0094,Smart Home,NordLock Pro,221.01,1,Paid,221.01,,,,0.0,,False,221.01
101036,2023-12-12,C0035,Accessories,Laptop Sleeve,28.0,1,Paid,28.0,,,,0.0,,False,28.0
100792,2023-12-07,C0003,Smart Home,NordLock Pro,246.21,1,Paid,246.21,,,,0.0,,False,246.21
100052,,C0003, Accessories,Screen Protector,12.69,1,Paid,12.69,,,,0.0,,False,12.69
100508,2023-12-01,C0001,Smart Home,NordLock Pro,225.99,2,Pending,451.98,,,,0.0,,False,451.98
100037,2023-11-16,C0055,Smart Home,NordLock Pro,222.22,1,Paid,222.22,,,,0.0,,False,222.22
100610,2023-12-04,C0004, Smart Home ,NordPlug,32.97,2,Paid,65.94,,,,0.0,,False,65.94
100079,,C0011, Accessories ,Laptop Sleeve,44.0,1,Paid,44.0,,,,0.0,,False,44.0
100014,2023-11-15,C0115,Accessories,Charger,19.07,1,Paid,19.07,,,,0.0,,False,19.07
100676,2023-12-05,C0025,Electronics,NoiseCancel Headphones,247.0,1,Failed,247.0,,,,0.0,,False,247.0
100059,2023-11-17,C0157,Electronics ,Tablet A,479.0,1,Paid,479.0,,,,0.0,,False,479.0
100576,,C0023,Electronics ,Smartphone Z,976.35,1,Paid,976.35,,,,0.0,,False,976.35
100234,2023-11-24,C0003,Electronics,Tablet A,525.74,1,Paid,525.74,,,,0.0,,False,525.74
100744,2023-12-07,C0001,Smart Home,NordCam Mini,58.18,1,Failed,58.18,,,,0.0,,False,58.18
100479,2023-11-30,C0003,Accessories,Accessory Bundle,92.28,1,Paid,92.28,,,,0.0,,False,92.28
101000,,C0009,Smart Home,NordLock Pro,191.58,1,Pending,191.58,,,,0.0,,False,191.58
100194,2023-11-23,C0055,Electronics,TV Pro,965.81,1,Pending,965.81,,,,0.0,,False,965.81
